ts_anglevertical,anglevertical,ts_charge,charge,ts_co2,co2,ts_humidity,humidity,ts_illumination,illumination,ts_noise,noise,ts_powerstate,powerstate,ts_temperature,temperature,ts_timestamp,timestamp,ts_type,type
2022-08-10 00:53:07,37,2022-08-10 00:53:07,95,2022-08-10 00:53:07,478,2022-08-10 00:53:07,45,2022-08-10 00:53:07,0,2022-08-10 00:53:07,46,2022-08-10 00:53:07,1,2022-08-10 00:53:07,27.7,2022-08-10 00:53:07,1577953832,2022-08-10 00:53:07,normal
2022-08-10 00:58:07,37,2022-08-10 00:58:07,95,2022-08-10 00:58:07,458,2022-08-10 00:58:07,45,2022-08-10 00:58:07,0,2022-08-10 00:58:07,46,2022-08-10 00:58:07,1,2022-08-10 00:58:07,27.6,2022-08-10 00:58:07,1577954132,2022-08-10 00:58:07,normal
2022-08-10 01:03:07,36,2022-08-10 01:03:07,95,2022-08-10 01:03:07,464,2022-08-10 01:03:07,45,2022-08-10 01:03:07,0,2022-08-10 01:03:07,46,2022-08-10 01:03:07,1,2022-08-10 01:03:07,27.7,2022-08-10 01:03:07,1577954432,2022-08-10 01:03:07,normal
2022-08-10 01:08:07,37,2022-08-10 01:08:07,95,2022-08-10 01:08:07,462,2022-08-10 01:08:07,45,2022-08-10 01:08:07,0,2022-08-10 01:08:07,45,2022-08-10 01:08:07,1,2022-08-10 01:08:07,27.6,2022-08-10 01:08:07,1577954732,2022-08-10 01:08:07,normal
2022-08-10 01:13:07,37,2022-08-10 01:13:07,95,2022-08-10 01:13:07,459,2022-08-10 01:13:07,45,2022-08-10 01:13:07,0,2022-08-10 01:13:07,46,2022-08-10 01:13:07,1,2022-08-10 01:13:07,27.7,2022-08-10 01:13:07,1577955032,2022-08-10 01:13:07,normal
2022-08-10 01:18:07,36,2022-08-10 01:18:07,95,2022-08-10 01:18:07,475,2022-08-10 01:18:07,45,2022-08-10 01:18:07,0,2022-08-10 01:18:07,46,2022-08-10 01:18:07,1,2022-08-10 01:18:07,27.6,2022-08-10 01:18:07,1577955332,2022-08-10 01:18:07,normal
2022-08-10 01:23:07,36,2022-08-10 01:23:07,95,2022-08-10 01:23:07,462,2022-08-10 01:23:07,45,2022-08-10 01:23:07,0,2022-08-10 01:23:07,46,2022-08-10 01:23:07,1,2022-08-10 01:23:07,27.6,2022-08-10 01:23:07,1577955632,2022-08-10 01:23:07,normal
2022-08-10 01:28:07,37,2022-08-10 01:28:07,95,2022-08-10 01:28:07,474,2022-08-10 01:28:07,45,2022-08-10 01:28:07,0,2022-08-10 01:28:07,46,2022-08-10 01:28:07,1,2022-08-10 01:28:07,27.6,2022-08-10 01:28:07,1577955932,2022-08-10 01:28:07,normal
2022-08-10 01:33:07,35,2022-08-10 01:33:07,95,2022-08-10 01:33:07,472,2022-08-10 01:33:07,45,2022-08-10 01:33:07,0,2022-08-10 01:33:07,46,2022-08-10 01:33:07,1,2022-08-10 01:33:07,27.6,2022-08-10 01:33:07,1577956232,2022-08-10 01:33:07,normal
2022-08-10 01:38:07,36,2022-08-10 01:38:07,95,2022-08-10 01:38:07,490,2022-08-10 01:38:07,45,2022-08-10 01:38:07,0,2022-08-10 01:38:07,46,2022-08-10 01:38:07,1,2022-08-10 01:38:07,27.6,2022-08-10 01:38:07,1577956532,2022-08-10 01:38:07,normal
2022-08-10 01:43:07,37,2022-08-10 01:43:07,95,2022-08-10 01:43:07,477,2022-08-10 01:43:07,45,2022-08-10 01:43:07,0,2022-08-10 01:43:07,46,2022-08-10 01:43:07,1,2022-08-10 01:43:07,27.6,2022-08-10 01:43:07,1577956832,2022-08-10 01:43:07,normal
2022-08-10 01:48:07,36,2022-08-10 01:48:07,95,2022-08-10 01:48:07,469,2022-08-10 01:48:07,45,2022-08-10 01:48:07,0,2022-08-10 01:48:07,46,2022-08-10 01:48:07,1,2022-08-10 01:48:07,27.6,2022-08-10 01:48:07,1577957132,2022-08-10 01:48:07,normal
2022-08-10 01:53:07,36,2022-08-10 01:53:07,95,2022-08-10 01:53:07,476,2022-08-10 01:53:07,45,2022-08-10 01:53:07,0,2022-08-10 01:53:07,46,2022-08-10 01:53:07,1,2022-08-10 01:53:07,27.6,2022-08-10 01:53:07,1577957432,2022-08-10 01:53:07,normal
2022-08-10 01:58:07,36,2022-08-10 01:58:07,95,2022-08-10 01:58:07,473,2022-08-10 01:58:07,45,2022-08-10 01:58:07,0,2022-08-10 01:58:07,46,2022-08-10 01:58:07,1,2022-08-10 01:58:07,27.6,2022-08-10 01:58:07,1577957732,2022-08-10 01:58:07,normal
2022-08-10 02:03:07,36,2022-08-10 02:03:07,95,2022-08-10 02:03:07,465,2022-08-10 02:03:07,45,2022-08-10 02:03:07,0,2022-08-10 02:03:07,46,2022-08-10 02:03:07,1,2022-08-10 02:03:07,27.6,2022-08-10 02:03:07,1577958032,2022-08-10 02:03:07,normal
2022-08-10 02:08:07,37,2022-08-10 02:08:07,95,2022-08-10 02:08:07,464,2022-08-10 02:08:07,45,2022-08-10 02:08:07,0,2022-08-10 02:08:07,46,2022-08-10 02:08:07,1,2022-08-10 02:08:07,27.5,2022-08-10 02:08:07,1577958332,2022-08-10 02:08:07,normal
2022-08-10 02:13:07,36,2022-08-10 02:13:07,95,2022-08-10 02:13:07,463,2022-08-10 02:13:07,45,2022-08-10 02:13:07,0,2022-08-10 02:13:07,46,2022-08-10 02:13:07,1,2022-08-10 02:13:07,27.5,2022-08-10 02:13:07,1577958632,2022-08-10 02:13:07,normal
2022-08-10 02:18:07,36,2022-08-10 02:18:07,95,2022-08-10 02:18:07,473,2022-08-10 02:18:07,45,2022-08-10 02:18:07,0,2022-08-10 02:18:07,46,2022-08-10 02:18:07,1,2022-08-10 02:18:07,27.5,2022-08-10 02:18:07,1577958932,2022-08-10 02:18:07,normal
2022-08-10 02:23:07,36,2022-08-10 02:23:07,95,2022-08-10 02:23:07,474,2022-08-10 02:23:07,45,2022-08-10 02:23:07,0,2022-08-10 02:23:07,46,2022-08-10 02:23:07,1,2022-08-10 02:23:07,27.5,2022-08-10 02:23:07,1577959232,2022-08-10 02:23:07,normal
2022-08-10 02:28:07,37,2022-08-10 02:28:07,95,2022-08-10 02:28:07,480,2022-08-10 02:28:07,45,2022-08-10 02:28:07,0,2022-08-10 02:28:07,46,2022-08-10 02:28:07,1,2022-08-10 02:28:07,27.5,2022-08-10 02:28:07,1577959532,2022-08-10 02:28:07,normal
2022-08-10 02:33:07,36,2022-08-10 02:33:07,95,2022-08-10 02:33:07,476,2022-08-10 02:33:07,45,2022-08-10 02:33:07,0,2022-08-10 02:33:07,46,2022-08-10 02:33:07,1,2022-08-10 02:33:07,27.5,2022-08-10 02:33:07,1577959832,2022-08-10 02:33:07,normal
2022-08-10 02:38:07,37,2022-08-10 02:38:07,95,2022-08-10 02:38:07,462,2022-08-10 02:38:07,45,2022-08-10 02:38:07,0,2022-08-10 02:38:07,46,2022-08-10 02:38:07,1,2022-08-10 02:38:07,27.5,2022-08-10 02:38:07,1577960132,2022-08-10 02:38:07,normal
2022-08-10 02:43:07,37,2022-08-10 02:43:07,95,2022-08-10 02:43:07,468,2022-08-10 02:43:07,45,2022-08-10 02:43:07,0,2022-08-10 02:43:07,46,2022-08-10 02:43:07,1,2022-08-10 02:43:07,27.5,2022-08-10 02:43:07,1577960432,2022-08-10 02:43:07,normal
2022-08-10 02:48:07,37,2022-08-10 02:48:07,95,2022-08-10 02:48:07,476,2022-08-10 02:48:07,45,2022-08-10 02:48:07,0,2022-08-10 02:48:07,46,2022-08-10 02:48:07,1,2022-08-10 02:48:07,27.5,2022-08-10 02:48:07,1577960732,2022-08-10 02:48:07,normal
2022-08-10 02:53:07,36,2022-08-10 02:53:07,95,2022-08-10 02:53:07,471,2022-08-10 02:53:07,45,2022-08-10 02:53:07,0,2022-08-10 02:53:07,46,2022-08-10 02:53:07,1,2022-08-10 02:53:07,27.5,2022-08-10 02:53:07,1577961032,2022-08-10 02:53:07,normal
2022-08-10 02:58:07,36,2022-08-10 02:58:07,95,2022-08-10 02:58:07,472,2022-08-10 02:58:07,45,2022-08-10 02:58:07,0,2022-08-10 02:58:07,45,2022-08-10 02:58:07,1,2022-08-10 02:58:07,27.5,2022-08-10 02:58:07,1577961332,2022-08-10 02:58:07,normal
2022-08-10 03:03:07,37,2022-08-10 03:03:07,95,2022-08-10 03:03:07,475,2022-08-10 03:03:07,45,2022-08-10 03:03:07,0,2022-08-10 03:03:07,46,2022-08-10 03:03:07,1,2022-08-10 03:03:07,27.5,2022-08-10 03:03:07,1577961632,2022-08-10 03:03:07,normal
2022-08-10 03:08:07,36,2022-08-10 03:08:07,95,2022-08-10 03:08:07,462,2022-08-10 03:08:07,45,2022-08-10 03:08:07,0,2022-08-10 03:08:07,46,2022-08-10 03:08:07,1,2022-08-10 03:08:07,27.5,2022-08-10 03:08:07,1577961932,2022-08-10 03:08:07,normal
2022-08-10 03:13:07,36,2022-08-10 03:13:07,95,2022-08-10 03:13:07,457,2022-08-10 03:13:07,45,2022-08-10 03:13:07,0,2022-08-10 03:13:07,46,2022-08-10 03:13:07,1,2022-08-10 03:13:07,27.5,2022-08-10 03:13:07,1577962232,2022-08-10 03:13:07,normal
2022-08-10 03:18:07,35,2022-08-10 03:18:07,95,2022-08-10 03:18:07,481,2022-08-10 03:18:07,45,2022-08-10 03:18:07,0,2022-08-10 03:18:07,46,2022-08-10 03:18:07,1,2022-08-10 03:18:07,27.4,2022-08-10 03:18:07,1577962532,2022-08-10 03:18:07,normal
2022-08-10 03:28:07,33,2022-08-10 03:28:07,95,2022-08-10 03:28:07,479,2022-08-10 03:28:07,45,2022-08-10 03:28:07,0,2022-08-10 03:28:07,46,2022-08-10 03:28:07,1,2022-08-10 03:28:07,27.4,2022-08-10 03:28:07,1577962908,2022-08-10 03:28:07,normal
2022-08-10 03:28:09,37,2022-08-10 03:28:09,95,2022-08-10 03:28:09,459,2022-08-10 03:28:09,45,2022-08-10 03:28:09,0,2022-08-10 03:28:09,46,2022-08-10 03:28:09,1,2022-08-10 03:28:09,27.4,2022-08-10 03:28:09,1577963132,2022-08-10 03:28:09,normal
2022-08-10 03:33:07,37,2022-08-10 03:33:07,95,2022-08-10 03:33:07,478,2022-08-10 03:33:07,45,2022-08-10 03:33:07,0,2022-08-10 03:33:07,45,2022-08-10 03:33:07,1,2022-08-10 03:33:07,27.4,2022-08-10 03:33:07,1577963432,2022-08-10 03:33:07,normal
2022-08-10 03:38:07,36,2022-08-10 03:38:07,95,2022-08-10 03:38:07,479,2022-08-10 03:38:07,45,2022-08-10 03:38:07,0,2022-08-10 03:38:07,46,2022-08-10 03:38:07,1,2022-08-10 03:38:07,27.4,2022-08-10 03:38:07,1577963732,2022-08-10 03:38:07,normal
2022-08-10 03:43:07,37,2022-08-10 03:43:07,94,2022-08-10 03:43:07,479,2022-08-10 03:43:07,45,2022-08-10 03:43:07,0,2022-08-10 03:43:07,46,2022-08-10 03:43:07,1,2022-08-10 03:43:07,27.4,2022-08-10 03:43:07,1577964032,2022-08-10 03:43:07,normal
2022-08-10 03:48:07,37,2022-08-10 03:48:07,94,2022-08-10 03:48:07,480,2022-08-10 03:48:07,45,2022-08-10 03:48:07,0,2022-08-10 03:48:07,46,2022-08-10 03:48:07,1,2022-08-10 03:48:07,27.4,2022-08-10 03:48:07,1577964332,2022-08-10 03:48:07,normal
2022-08-10 03:58:07,37,2022-08-10 03:58:07,94,2022-08-10 03:58:07,464,2022-08-10 03:58:07,45,2022-08-10 03:58:07,0,2022-08-10 03:58:07,46,2022-08-10 03:58:07,1,2022-08-10 03:58:07,27.4,2022-08-10 03:58:07,1577964708,2022-08-10 03:58:07,normal
2022-08-10 03:58:09,37,2022-08-10 03:58:09,94,2022-08-10 03:58:09,462,2022-08-10 03:58:09,45,2022-08-10 03:58:09,0,2022-08-10 03:58:09,46,2022-08-10 03:58:09,1,2022-08-10 03:58:09,27.4,2022-08-10 03:58:09,1577964932,2022-08-10 03:58:09,normal
2022-08-10 04:03:07,37,2022-08-10 04:03:07,94,2022-08-10 04:03:07,484,2022-08-10 04:03:07,45,2022-08-10 04:03:07,0,2022-08-10 04:03:07,46,2022-08-10 04:03:07,1,2022-08-10 04:03:07,27.4,2022-08-10 04:03:07,1577965232,2022-08-10 04:03:07,normal
2022-08-10 04:08:07,36,2022-08-10 04:08:07,94,2022-08-10 04:08:07,482,2022-08-10 04:08:07,45,2022-08-10 04:08:07,0,2022-08-10 04:08:07,46,2022-08-10 04:08:07,1,2022-08-10 04:08:07,27.4,2022-08-10 04:08:07,1577965532,2022-08-10 04:08:07,normal
2022-08-10 04:13:07,37,2022-08-10 04:13:07,94,2022-08-10 04:13:07,473,2022-08-10 04:13:07,45,2022-08-10 04:13:07,0,2022-08-10 04:13:07,46,2022-08-10 04:13:07,1,2022-08-10 04:13:07,27.4,2022-08-10 04:13:07,1577965832,2022-08-10 04:13:07,normal
2022-08-10 04:18:07,36,2022-08-10 04:18:07,94,2022-08-10 04:18:07,470,2022-08-10 04:18:07,45,2022-08-10 04:18:07,0,2022-08-10 04:18:07,46,2022-08-10 04:18:07,1,2022-08-10 04:18:07,27.3,2022-08-10 04:18:07,1577966132,2022-08-10 04:18:07,normal
2022-08-10 04:23:07,37,2022-08-10 04:23:07,94,2022-08-10 04:23:07,488,2022-08-10 04:23:07,45,2022-08-10 04:23:07,0,2022-08-10 04:23:07,46,2022-08-10 04:23:07,1,2022-08-10 04:23:07,27.3,2022-08-10 04:23:07,1577966432,2022-08-10 04:23:07,normal
2022-08-10 04:28:07,36,2022-08-10 04:28:07,94,2022-08-10 04:28:07,479,2022-08-10 04:28:07,45,2022-08-10 04:28:07,0,2022-08-10 04:28:07,46,2022-08-10 04:28:07,1,2022-08-10 04:28:07,27.3,2022-08-10 04:28:07,1577966732,2022-08-10 04:28:07,normal
2022-08-10 04:33:07,36,2022-08-10 04:33:07,94,2022-08-10 04:33:07,467,2022-08-10 04:33:07,45,2022-08-10 04:33:07,0,2022-08-10 04:33:07,46,2022-08-10 04:33:07,1,2022-08-10 04:33:07,27.3,2022-08-10 04:33:07,1577967032,2022-08-10 04:33:07,normal
2022-08-10 04:38:07,36,2022-08-10 04:38:07,94,2022-08-10 04:38:07,471,2022-08-10 04:38:07,45,2022-08-10 04:38:07,0,2022-08-10 04:38:07,46,2022-08-10 04:38:07,1,2022-08-10 04:38:07,27.3,2022-08-10 04:38:07,1577967332,2022-08-10 04:38:07,normal
2022-08-10 04:43:07,37,2022-08-10 04:43:07,94,2022-08-10 04:43:07,468,2022-08-10 04:43:07,45,2022-08-10 04:43:07,0,2022-08-10 04:43:07,46,2022-08-10 04:43:07,1,2022-08-10 04:43:07,27.3,2022-08-10 04:43:07,1577967632,2022-08-10 04:43:07,normal
2022-08-10 04:53:07,36,2022-08-10 04:53:07,94,2022-08-10 04:53:07,481,2022-08-10 04:53:07,45,2022-08-10 04:53:07,0,2022-08-10 04:53:07,46,2022-08-10 04:53:07,1,2022-08-10 04:53:07,27.3,2022-08-10 04:53:07,1577968008,2022-08-10 04:53:07,normal
2022-08-10 04:53:09,36,2022-08-10 04:53:09,94,2022-08-10 04:53:09,478,2022-08-10 04:53:09,45,2022-08-10 04:53:09,2,2022-08-10 04:53:09,45,2022-08-10 04:53:09,1,2022-08-10 04:53:09,27.3,2022-08-10 04:53:09,1577968232,2022-08-10 04:53:09,normal
2022-08-10 04:58:07,36,2022-08-10 04:58:07,94,2022-08-10 04:58:07,476,2022-08-10 04:58:07,45,2022-08-10 04:58:07,2,2022-08-10 04:58:07,46,2022-08-10 04:58:07,1,2022-08-10 04:58:07,27.3,2022-08-10 04:58:07,1577968532,2022-08-10 04:58:07,normal
2022-08-10 05:03:07,36,2022-08-10 05:03:07,94,2022-08-10 05:03:07,469,2022-08-10 05:03:07,45,2022-08-10 05:03:07,2,2022-08-10 05:03:07,46,2022-08-10 05:03:07,1,2022-08-10 05:03:07,27.3,2022-08-10 05:03:07,1577968832,2022-08-10 05:03:07,normal
2022-08-10 05:08:07,36,2022-08-10 05:08:07,94,2022-08-10 05:08:07,482,2022-08-10 05:08:07,45,2022-08-10 05:08:07,5,2022-08-10 05:08:07,46,2022-08-10 05:08:07,1,2022-08-10 05:08:07,27.3,2022-08-10 05:08:07,1577969132,2022-08-10 05:08:07,normal
2022-08-10 05:13:07,36,2022-08-10 05:13:07,94,2022-08-10 05:13:07,483,2022-08-10 05:13:07,45,2022-08-10 05:13:07,5,2022-08-10 05:13:07,46,2022-08-10 05:13:07,1,2022-08-10 05:13:07,27.3,2022-08-10 05:13:07,1577969432,2022-08-10 05:13:07,normal
2022-08-10 05:18:06,37,2022-08-10 05:18:06,94,2022-08-10 05:18:06,489,2022-08-10 05:18:06,45,2022-08-10 05:18:06,5,2022-08-10 05:18:06,46,2022-08-10 05:18:06,1,2022-08-10 05:18:06,27.3,2022-08-10 05:18:06,1577969732,2022-08-10 05:18:06,normal
2022-08-10 05:23:06,36,2022-08-10 05:23:06,94,2022-08-10 05:23:06,488,2022-08-10 05:23:06,45,2022-08-10 05:23:06,7,2022-08-10 05:23:06,46,2022-08-10 05:23:06,1,2022-08-10 05:23:06,27.3,2022-08-10 05:23:06,1577970032,2022-08-10 05:23:06,normal
2022-08-10 05:28:07,36,2022-08-10 05:28:07,94,2022-08-10 05:28:07,471,2022-08-10 05:28:07,45,2022-08-10 05:28:07,12,2022-08-10 05:28:07,46,2022-08-10 05:28:07,1,2022-08-10 05:28:07,27.3,2022-08-10 05:28:07,1577970332,2022-08-10 05:28:07,normal
2022-08-10 05:33:06,36,2022-08-10 05:33:06,94,2022-08-10 05:33:06,486,2022-08-10 05:33:06,45,2022-08-10 05:33:06,17,2022-08-10 05:33:06,46,2022-08-10 05:33:06,1,2022-08-10 05:33:06,27.3,2022-08-10 05:33:06,1577970632,2022-08-10 05:33:06,normal
2022-08-10 05:38:08,36,2022-08-10 05:38:08,94,2022-08-10 05:38:08,472,2022-08-10 05:38:08,45,2022-08-10 05:38:08,17,2022-08-10 05:38:08,46,2022-08-10 05:38:08,1,2022-08-10 05:38:08,27.3,2022-08-10 05:38:08,1577970932,2022-08-10 05:38:08,normal
2022-08-10 05:43:07,37,2022-08-10 05:43:07,94,2022-08-10 05:43:07,471,2022-08-10 05:43:07,45,2022-08-10 05:43:07,17,2022-08-10 05:43:07,46,2022-08-10 05:43:07,1,2022-08-10 05:43:07,27.3,2022-08-10 05:43:07,1577971232,2022-08-10 05:43:07,normal
2022-08-10 05:48:07,36,2022-08-10 05:48:07,94,2022-08-10 05:48:07,470,2022-08-10 05:48:07,45,2022-08-10 05:48:07,25,2022-08-10 05:48:07,46,2022-08-10 05:48:07,1,2022-08-10 05:48:07,27.3,2022-08-10 05:48:07,1577971532,2022-08-10 05:48:07,normal
2022-08-10 05:53:07,36,2022-08-10 05:53:07,94,2022-08-10 05:53:07,484,2022-08-10 05:53:07,45,2022-08-10 05:53:07,28,2022-08-10 05:53:07,46,2022-08-10 05:53:07,1,2022-08-10 05:53:07,27.3,2022-08-10 05:53:07,1577971832,2022-08-10 05:53:07,normal
2022-08-10 05:58:06,37,2022-08-10 05:58:06,94,2022-08-10 05:58:06,484,2022-08-10 05:58:06,45,2022-08-10 05:58:06,17,2022-08-10 05:58:06,46,2022-08-10 05:58:06,1,2022-08-10 05:58:06,27.3,2022-08-10 05:58:06,1577972132,2022-08-10 05:58:06,normal
2022-08-10 06:03:06,36,2022-08-10 06:03:06,94,2022-08-10 06:03:06,475,2022-08-10 06:03:06,45,2022-08-10 06:03:06,15,2022-08-10 06:03:06,46,2022-08-10 06:03:06,1,2022-08-10 06:03:06,27.3,2022-08-10 06:03:06,1577972432,2022-08-10 06:03:06,normal
2022-08-10 06:08:06,37,2022-08-10 06:08:06,94,2022-08-10 06:08:06,485,2022-08-10 06:08:06,45,2022-08-10 06:08:06,17,2022-08-10 06:08:06,46,2022-08-10 06:08:06,1,2022-08-10 06:08:06,27.3,2022-08-10 06:08:06,1577972732,2022-08-10 06:08:06,normal
2022-08-10 06:13:06,36,2022-08-10 06:13:06,94,2022-08-10 06:13:06,486,2022-08-10 06:13:06,45,2022-08-10 06:13:06,28,2022-08-10 06:13:06,46,2022-08-10 06:13:06,1,2022-08-10 06:13:06,27.3,2022-08-10 06:13:06,1577973032,2022-08-10 06:13:06,normal
2022-08-10 06:18:06,37,2022-08-10 06:18:06,94,2022-08-10 06:18:06,486,2022-08-10 06:18:06,46,2022-08-10 06:18:06,35,2022-08-10 06:18:06,46,2022-08-10 06:18:06,1,2022-08-10 06:18:06,27.3,2022-08-10 06:18:06,1577973332,2022-08-10 06:18:06,normal
2022-08-10 06:23:07,36,2022-08-10 06:23:07,94,2022-08-10 06:23:07,485,2022-08-10 06:23:07,45,2022-08-10 06:23:07,46,2022-08-10 06:23:07,46,2022-08-10 06:23:07,1,2022-08-10 06:23:07,27.3,2022-08-10 06:23:07,1577973632,2022-08-10 06:23:07,normal
2022-08-10 06:28:06,36,2022-08-10 06:28:06,94,2022-08-10 06:28:06,479,2022-08-10 06:28:06,45,2022-08-10 06:28:06,64,2022-08-10 06:28:06,46,2022-08-10 06:28:06,1,2022-08-10 06:28:06,27.4,2022-08-10 06:28:06,1577973932,2022-08-10 06:28:06,normal
2022-08-10 06:33:06,36,2022-08-10 06:33:06,94,2022-08-10 06:33:06,468,2022-08-10 06:33:06,45,2022-08-10 06:33:06,46,2022-08-10 06:33:06,46,2022-08-10 06:33:06,1,2022-08-10 06:33:06,27.4,2022-08-10 06:33:06,1577974232,2022-08-10 06:33:06,normal
2022-08-10 06:38:07,37,2022-08-10 06:38:07,94,2022-08-10 06:38:07,468,2022-08-10 06:38:07,45,2022-08-10 06:38:07,28,2022-08-10 06:38:07,46,2022-08-10 06:38:07,1,2022-08-10 06:38:07,27.4,2022-08-10 06:38:07,1577974532,2022-08-10 06:38:07,normal
2022-08-10 06:43:06,35,2022-08-10 06:43:06,94,2022-08-10 06:43:06,478,2022-08-10 06:43:06,45,2022-08-10 06:43:06,30,2022-08-10 06:43:06,46,2022-08-10 06:43:06,1,2022-08-10 06:43:06,27.4,2022-08-10 06:43:06,1577974832,2022-08-10 06:43:06,normal
2022-08-10 06:48:06,37,2022-08-10 06:48:06,94,2022-08-10 06:48:06,485,2022-08-10 06:48:06,45,2022-08-10 06:48:06,48,2022-08-10 06:48:06,46,2022-08-10 06:48:06,1,2022-08-10 06:48:06,27.5,2022-08-10 06:48:06,1577975132,2022-08-10 06:48:06,normal
2022-08-10 06:53:06,36,2022-08-10 06:53:06,94,2022-08-10 06:53:06,491,2022-08-10 06:53:06,45,2022-08-10 06:53:06,71,2022-08-10 06:53:06,46,2022-08-10 06:53:06,1,2022-08-10 06:53:06,27.5,2022-08-10 06:53:06,1577975432,2022-08-10 06:53:06,normal
2022-08-10 06:58:06,37,2022-08-10 06:58:06,94,2022-08-10 06:58:06,481,2022-08-10 06:58:06,45,2022-08-10 06:58:06,94,2022-08-10 06:58:06,45,2022-08-10 06:58:06,1,2022-08-10 06:58:06,27.5,2022-08-10 06:58:06,1577975732,2022-08-10 06:58:06,normal
2022-08-10 07:03:06,36,2022-08-10 07:03:06,94,2022-08-10 07:03:06,482,2022-08-10 07:03:06,45,2022-08-10 07:03:06,314,2022-08-10 07:03:06,43,2022-08-10 07:03:06,1,2022-08-10 07:03:06,27.7,2022-08-10 07:03:06,1577976032,2022-08-10 07:03:06,normal
2022-08-10 07:08:06,36,2022-08-10 07:08:06,94,2022-08-10 07:08:06,474,2022-08-10 07:08:06,44,2022-08-10 07:08:06,120,2022-08-10 07:08:06,45,2022-08-10 07:08:06,1,2022-08-10 07:08:06,27.8,2022-08-10 07:08:06,1577976332,2022-08-10 07:08:06,normal
2022-08-10 07:13:07,36,2022-08-10 07:13:07,94,2022-08-10 07:13:07,490,2022-08-10 07:13:07,44,2022-08-10 07:13:07,343,2022-08-10 07:13:07,45,2022-08-10 07:13:07,1,2022-08-10 07:13:07,27.9,2022-08-10 07:13:07,1577976632,2022-08-10 07:13:07,normal
2022-08-10 07:18:06,37,2022-08-10 07:18:06,94,2022-08-10 07:18:06,489,2022-08-10 07:18:06,44,2022-08-10 07:18:06,81,2022-08-10 07:18:06,46,2022-08-10 07:18:06,1,2022-08-10 07:18:06,28,2022-08-10 07:18:06,1577976932,2022-08-10 07:18:06,normal
