ts_anglevertical,anglevertical,ts_charge,charge,ts_co2,co2,ts_humidity,humidity,ts_illumination,illumination,ts_noise,noise,ts_powerstate,powerstate,ts_temperature,temperature,ts_timestamp,timestamp,ts_type,type
2022-08-10 01:10:48,11,2022-08-10 01:10:48,95,2022-08-10 01:10:48,449,2022-08-10 01:10:48,45,2022-08-10 01:10:48,0,2022-08-10 01:10:48,44,2022-08-10 01:10:48,1,2022-08-10 01:10:48,27.3,2022-08-10 01:10:48,1577954431,2022-08-10 01:10:48,normal
2022-08-10 01:15:47,11,2022-08-10 01:15:47,95,2022-08-10 01:15:47,451,2022-08-10 01:15:47,45,2022-08-10 01:15:47,0,2022-08-10 01:15:47,44,2022-08-10 01:15:47,1,2022-08-10 01:15:47,27.4,2022-08-10 01:15:47,1577954731,2022-08-10 01:15:47,normal
2022-08-10 01:20:48,11,2022-08-10 01:20:48,95,2022-08-10 01:20:48,451,2022-08-10 01:20:48,45,2022-08-10 01:20:48,0,2022-08-10 01:20:48,44,2022-08-10 01:20:48,1,2022-08-10 01:20:48,27.3,2022-08-10 01:20:48,1577955031,2022-08-10 01:20:48,normal
2022-08-10 01:25:47,11,2022-08-10 01:25:47,95,2022-08-10 01:25:47,463,2022-08-10 01:25:47,45,2022-08-10 01:25:47,0,2022-08-10 01:25:47,44,2022-08-10 01:25:47,1,2022-08-10 01:25:47,27.3,2022-08-10 01:25:47,1577955331,2022-08-10 01:25:47,normal
2022-08-10 01:30:47,11,2022-08-10 01:30:47,95,2022-08-10 01:30:47,462,2022-08-10 01:30:47,45,2022-08-10 01:30:47,0,2022-08-10 01:30:47,43,2022-08-10 01:30:47,1,2022-08-10 01:30:47,27.3,2022-08-10 01:30:47,1577955631,2022-08-10 01:30:47,normal
2022-08-10 01:35:47,11,2022-08-10 01:35:47,95,2022-08-10 01:35:47,458,2022-08-10 01:35:47,45,2022-08-10 01:35:47,0,2022-08-10 01:35:47,44,2022-08-10 01:35:47,1,2022-08-10 01:35:47,27.3,2022-08-10 01:35:47,1577955931,2022-08-10 01:35:47,normal
2022-08-10 01:40:48,11,2022-08-10 01:40:48,95,2022-08-10 01:40:48,457,2022-08-10 01:40:48,45,2022-08-10 01:40:48,0,2022-08-10 01:40:48,44,2022-08-10 01:40:48,1,2022-08-10 01:40:48,27.3,2022-08-10 01:40:48,1577956231,2022-08-10 01:40:48,normal
2022-08-10 01:45:47,11,2022-08-10 01:45:47,95,2022-08-10 01:45:47,456,2022-08-10 01:45:47,45,2022-08-10 01:45:47,0,2022-08-10 01:45:47,44,2022-08-10 01:45:47,1,2022-08-10 01:45:47,27.3,2022-08-10 01:45:47,1577956531,2022-08-10 01:45:47,normal
2022-08-10 01:50:48,12,2022-08-10 01:50:48,95,2022-08-10 01:50:48,450,2022-08-10 01:50:48,45,2022-08-10 01:50:48,0,2022-08-10 01:50:48,44,2022-08-10 01:50:48,1,2022-08-10 01:50:48,27.3,2022-08-10 01:50:48,1577956831,2022-08-10 01:50:48,normal
2022-08-10 01:55:47,11,2022-08-10 01:55:47,95,2022-08-10 01:55:47,449,2022-08-10 01:55:47,45,2022-08-10 01:55:47,0,2022-08-10 01:55:47,45,2022-08-10 01:55:47,1,2022-08-10 01:55:47,27.3,2022-08-10 01:55:47,1577957131,2022-08-10 01:55:47,normal
2022-08-10 02:05:47,11,2022-08-10 02:05:47,95,2022-08-10 02:05:47,451,2022-08-10 02:05:47,45,2022-08-10 02:05:47,0,2022-08-10 02:05:47,45,2022-08-10 02:05:47,1,2022-08-10 02:05:47,27.2,2022-08-10 02:05:47,1577957499,2022-08-10 02:05:47,normal
2022-08-10 02:05:49,11,2022-08-10 02:05:49,95,2022-08-10 02:05:49,449,2022-08-10 02:05:49,44,2022-08-10 02:05:49,0,2022-08-10 02:05:49,45,2022-08-10 02:05:49,1,2022-08-10 02:05:49,27.2,2022-08-10 02:05:49,1577957731,2022-08-10 02:05:49,normal
2022-08-10 02:10:47,11,2022-08-10 02:10:47,95,2022-08-10 02:10:47,456,2022-08-10 02:10:47,44,2022-08-10 02:10:47,0,2022-08-10 02:10:47,44,2022-08-10 02:10:47,1,2022-08-10 02:10:47,27.2,2022-08-10 02:10:47,1577958031,2022-08-10 02:10:47,normal
2022-08-10 02:15:47,11,2022-08-10 02:15:47,95,2022-08-10 02:15:47,447,2022-08-10 02:15:47,44,2022-08-10 02:15:47,0,2022-08-10 02:15:47,44,2022-08-10 02:15:47,1,2022-08-10 02:15:47,27.2,2022-08-10 02:15:47,1577958331,2022-08-10 02:15:47,normal
2022-08-10 02:20:47,12,2022-08-10 02:20:47,95,2022-08-10 02:20:47,450,2022-08-10 02:20:47,44,2022-08-10 02:20:47,0,2022-08-10 02:20:47,44,2022-08-10 02:20:47,1,2022-08-10 02:20:47,27.2,2022-08-10 02:20:47,1577958631,2022-08-10 02:20:47,normal
2022-08-10 02:25:47,12,2022-08-10 02:25:47,95,2022-08-10 02:25:47,453,2022-08-10 02:25:47,45,2022-08-10 02:25:47,0,2022-08-10 02:25:47,44,2022-08-10 02:25:47,1,2022-08-10 02:25:47,27.2,2022-08-10 02:25:47,1577958931,2022-08-10 02:25:47,normal
2022-08-10 02:30:47,12,2022-08-10 02:30:47,95,2022-08-10 02:30:47,448,2022-08-10 02:30:47,45,2022-08-10 02:30:47,0,2022-08-10 02:30:47,44,2022-08-10 02:30:47,1,2022-08-10 02:30:47,27.2,2022-08-10 02:30:47,1577959231,2022-08-10 02:30:47,normal
2022-08-10 02:35:47,12,2022-08-10 02:35:47,95,2022-08-10 02:35:47,439,2022-08-10 02:35:47,45,2022-08-10 02:35:47,0,2022-08-10 02:35:47,44,2022-08-10 02:35:47,1,2022-08-10 02:35:47,27.2,2022-08-10 02:35:47,1577959531,2022-08-10 02:35:47,normal
2022-08-10 02:40:47,12,2022-08-10 02:40:47,95,2022-08-10 02:40:47,443,2022-08-10 02:40:47,45,2022-08-10 02:40:47,0,2022-08-10 02:40:47,44,2022-08-10 02:40:47,1,2022-08-10 02:40:47,27.2,2022-08-10 02:40:47,1577959831,2022-08-10 02:40:47,normal
2022-08-10 02:45:47,11,2022-08-10 02:45:47,95,2022-08-10 02:45:47,448,2022-08-10 02:45:47,45,2022-08-10 02:45:47,0,2022-08-10 02:45:47,44,2022-08-10 02:45:47,1,2022-08-10 02:45:47,27.2,2022-08-10 02:45:47,1577960131,2022-08-10 02:45:47,normal
2022-08-10 02:50:47,11,2022-08-10 02:50:47,95,2022-08-10 02:50:47,449,2022-08-10 02:50:47,45,2022-08-10 02:50:47,0,2022-08-10 02:50:47,45,2022-08-10 02:50:47,1,2022-08-10 02:50:47,27.1,2022-08-10 02:50:47,1577960431,2022-08-10 02:50:47,normal
2022-08-10 03:00:47,11,2022-08-10 03:00:47,95,2022-08-10 03:00:47,444,2022-08-10 03:00:47,45,2022-08-10 03:00:47,0,2022-08-10 03:00:47,45,2022-08-10 03:00:47,1,2022-08-10 03:00:47,27.1,2022-08-10 03:00:47,1577960799,2022-08-10 03:00:47,normal
2022-08-10 03:00:49,11,2022-08-10 03:00:49,95,2022-08-10 03:00:49,453,2022-08-10 03:00:49,45,2022-08-10 03:00:49,0,2022-08-10 03:00:49,44,2022-08-10 03:00:49,1,2022-08-10 03:00:49,27.1,2022-08-10 03:00:49,1577961031,2022-08-10 03:00:49,normal
2022-08-10 03:05:47,12,2022-08-10 03:05:47,95,2022-08-10 03:05:47,457,2022-08-10 03:05:47,45,2022-08-10 03:05:47,0,2022-08-10 03:05:47,44,2022-08-10 03:05:47,1,2022-08-10 03:05:47,27.1,2022-08-10 03:05:47,1577961331,2022-08-10 03:05:47,normal
2022-08-10 03:10:47,12,2022-08-10 03:10:47,95,2022-08-10 03:10:47,453,2022-08-10 03:10:47,45,2022-08-10 03:10:47,0,2022-08-10 03:10:47,44,2022-08-10 03:10:47,1,2022-08-10 03:10:47,27.1,2022-08-10 03:10:47,1577961631,2022-08-10 03:10:47,normal
2022-08-10 03:15:47,11,2022-08-10 03:15:47,95,2022-08-10 03:15:47,454,2022-08-10 03:15:47,45,2022-08-10 03:15:47,0,2022-08-10 03:15:47,44,2022-08-10 03:15:47,1,2022-08-10 03:15:47,27.1,2022-08-10 03:15:47,1577961931,2022-08-10 03:15:47,normal
2022-08-10 03:20:47,11,2022-08-10 03:20:47,95,2022-08-10 03:20:47,464,2022-08-10 03:20:47,45,2022-08-10 03:20:47,0,2022-08-10 03:20:47,44,2022-08-10 03:20:47,1,2022-08-10 03:20:47,27.1,2022-08-10 03:20:47,1577962231,2022-08-10 03:20:47,normal
2022-08-10 03:25:47,11,2022-08-10 03:25:47,95,2022-08-10 03:25:47,445,2022-08-10 03:25:47,45,2022-08-10 03:25:47,0,2022-08-10 03:25:47,44,2022-08-10 03:25:47,1,2022-08-10 03:25:47,27.1,2022-08-10 03:25:47,1577962531,2022-08-10 03:25:47,normal
2022-08-10 03:30:47,11,2022-08-10 03:30:47,95,2022-08-10 03:30:47,460,2022-08-10 03:30:47,45,2022-08-10 03:30:47,0,2022-08-10 03:30:47,44,2022-08-10 03:30:47,1,2022-08-10 03:30:47,27.1,2022-08-10 03:30:47,1577962831,2022-08-10 03:30:47,normal
2022-08-10 03:35:47,11,2022-08-10 03:35:47,95,2022-08-10 03:35:47,448,2022-08-10 03:35:47,45,2022-08-10 03:35:47,0,2022-08-10 03:35:47,44,2022-08-10 03:35:47,1,2022-08-10 03:35:47,27,2022-08-10 03:35:47,1577963131,2022-08-10 03:35:47,normal
2022-08-10 03:40:47,11,2022-08-10 03:40:47,95,2022-08-10 03:40:47,454,2022-08-10 03:40:47,45,2022-08-10 03:40:47,0,2022-08-10 03:40:47,44,2022-08-10 03:40:47,1,2022-08-10 03:40:47,27,2022-08-10 03:40:47,1577963431,2022-08-10 03:40:47,normal
2022-08-10 03:45:47,12,2022-08-10 03:45:47,95,2022-08-10 03:45:47,458,2022-08-10 03:45:47,45,2022-08-10 03:45:47,0,2022-08-10 03:45:47,44,2022-08-10 03:45:47,1,2022-08-10 03:45:47,27,2022-08-10 03:45:47,1577963731,2022-08-10 03:45:47,normal
2022-08-10 03:50:47,11,2022-08-10 03:50:47,95,2022-08-10 03:50:47,447,2022-08-10 03:50:47,45,2022-08-10 03:50:47,0,2022-08-10 03:50:47,44,2022-08-10 03:50:47,1,2022-08-10 03:50:47,27,2022-08-10 03:50:47,1577964031,2022-08-10 03:50:47,normal
2022-08-10 03:55:47,11,2022-08-10 03:55:47,95,2022-08-10 03:55:47,455,2022-08-10 03:55:47,45,2022-08-10 03:55:47,0,2022-08-10 03:55:47,44,2022-08-10 03:55:47,1,2022-08-10 03:55:47,27,2022-08-10 03:55:47,1577964331,2022-08-10 03:55:47,normal
2022-08-10 04:00:47,11,2022-08-10 04:00:47,95,2022-08-10 04:00:47,465,2022-08-10 04:00:47,45,2022-08-10 04:00:47,0,2022-08-10 04:00:47,44,2022-08-10 04:00:47,1,2022-08-10 04:00:47,27,2022-08-10 04:00:47,1577964631,2022-08-10 04:00:47,normal
2022-08-10 04:05:47,12,2022-08-10 04:05:47,95,2022-08-10 04:05:47,454,2022-08-10 04:05:47,45,2022-08-10 04:05:47,0,2022-08-10 04:05:47,44,2022-08-10 04:05:47,1,2022-08-10 04:05:47,27,2022-08-10 04:05:47,1577964931,2022-08-10 04:05:47,normal
2022-08-10 04:10:47,11,2022-08-10 04:10:47,95,2022-08-10 04:10:47,450,2022-08-10 04:10:47,45,2022-08-10 04:10:47,0,2022-08-10 04:10:47,45,2022-08-10 04:10:47,1,2022-08-10 04:10:47,27,2022-08-10 04:10:47,1577965231,2022-08-10 04:10:47,normal
2022-08-10 04:15:47,11,2022-08-10 04:15:47,95,2022-08-10 04:15:47,449,2022-08-10 04:15:47,45,2022-08-10 04:15:47,0,2022-08-10 04:15:47,44,2022-08-10 04:15:47,1,2022-08-10 04:15:47,27,2022-08-10 04:15:47,1577965531,2022-08-10 04:15:47,normal
2022-08-10 04:20:47,11,2022-08-10 04:20:47,95,2022-08-10 04:20:47,452,2022-08-10 04:20:47,45,2022-08-10 04:20:47,0,2022-08-10 04:20:47,44,2022-08-10 04:20:47,1,2022-08-10 04:20:47,26.9,2022-08-10 04:20:47,1577965831,2022-08-10 04:20:47,normal
2022-08-10 04:25:47,11,2022-08-10 04:25:47,95,2022-08-10 04:25:47,456,2022-08-10 04:25:47,45,2022-08-10 04:25:47,0,2022-08-10 04:25:47,44,2022-08-10 04:25:47,1,2022-08-10 04:25:47,26.9,2022-08-10 04:25:47,1577966131,2022-08-10 04:25:47,normal
2022-08-10 04:30:47,11,2022-08-10 04:30:47,95,2022-08-10 04:30:47,457,2022-08-10 04:30:47,45,2022-08-10 04:30:47,0,2022-08-10 04:30:47,44,2022-08-10 04:30:47,1,2022-08-10 04:30:47,26.9,2022-08-10 04:30:47,1577966431,2022-08-10 04:30:47,normal
2022-08-10 04:35:47,11,2022-08-10 04:35:47,95,2022-08-10 04:35:47,461,2022-08-10 04:35:47,45,2022-08-10 04:35:47,0,2022-08-10 04:35:47,44,2022-08-10 04:35:47,1,2022-08-10 04:35:47,26.9,2022-08-10 04:35:47,1577966731,2022-08-10 04:35:47,normal
2022-08-10 04:40:47,11,2022-08-10 04:40:47,95,2022-08-10 04:40:47,452,2022-08-10 04:40:47,45,2022-08-10 04:40:47,0,2022-08-10 04:40:47,45,2022-08-10 04:40:47,1,2022-08-10 04:40:47,26.9,2022-08-10 04:40:47,1577967031,2022-08-10 04:40:47,normal
2022-08-10 04:45:47,11,2022-08-10 04:45:47,95,2022-08-10 04:45:47,464,2022-08-10 04:45:47,45,2022-08-10 04:45:47,0,2022-08-10 04:45:47,44,2022-08-10 04:45:47,1,2022-08-10 04:45:47,26.9,2022-08-10 04:45:47,1577967331,2022-08-10 04:45:47,normal
2022-08-10 04:50:47,13,2022-08-10 04:50:47,95,2022-08-10 04:50:47,449,2022-08-10 04:50:47,45,2022-08-10 04:50:47,0,2022-08-10 04:50:47,44,2022-08-10 04:50:47,1,2022-08-10 04:50:47,26.9,2022-08-10 04:50:47,1577967631,2022-08-10 04:50:47,normal
2022-08-10 04:55:47,12,2022-08-10 04:55:47,95,2022-08-10 04:55:47,460,2022-08-10 04:55:47,45,2022-08-10 04:55:47,0,2022-08-10 04:55:47,44,2022-08-10 04:55:47,1,2022-08-10 04:55:47,26.9,2022-08-10 04:55:47,1577967931,2022-08-10 04:55:47,normal
2022-08-10 05:00:46,11,2022-08-10 05:00:46,94,2022-08-10 05:00:46,445,2022-08-10 05:00:46,45,2022-08-10 05:00:46,0,2022-08-10 05:00:46,45,2022-08-10 05:00:46,1,2022-08-10 05:00:46,26.9,2022-08-10 05:00:46,1577968231,2022-08-10 05:00:46,normal
2022-08-10 05:05:47,12,2022-08-10 05:05:47,94,2022-08-10 05:05:47,464,2022-08-10 05:05:47,45,2022-08-10 05:05:47,0,2022-08-10 05:05:47,44,2022-08-10 05:05:47,1,2022-08-10 05:05:47,26.9,2022-08-10 05:05:47,1577968531,2022-08-10 05:05:47,normal
2022-08-10 05:10:47,12,2022-08-10 05:10:47,94,2022-08-10 05:10:47,454,2022-08-10 05:10:47,45,2022-08-10 05:10:47,0,2022-08-10 05:10:47,44,2022-08-10 05:10:47,1,2022-08-10 05:10:47,26.9,2022-08-10 05:10:47,1577968831,2022-08-10 05:10:47,normal
2022-08-10 05:15:47,11,2022-08-10 05:15:47,94,2022-08-10 05:15:47,458,2022-08-10 05:15:47,45,2022-08-10 05:15:47,0,2022-08-10 05:15:47,44,2022-08-10 05:15:47,1,2022-08-10 05:15:47,26.9,2022-08-10 05:15:47,1577969131,2022-08-10 05:15:47,normal
2022-08-10 05:20:46,10,2022-08-10 05:20:46,94,2022-08-10 05:20:46,469,2022-08-10 05:20:46,45,2022-08-10 05:20:46,0,2022-08-10 05:20:46,44,2022-08-10 05:20:46,1,2022-08-10 05:20:46,26.9,2022-08-10 05:20:46,1577969431,2022-08-10 05:20:46,normal
2022-08-10 05:25:47,11,2022-08-10 05:25:47,94,2022-08-10 05:25:47,453,2022-08-10 05:25:47,45,2022-08-10 05:25:47,0,2022-08-10 05:25:47,44,2022-08-10 05:25:47,1,2022-08-10 05:25:47,26.9,2022-08-10 05:25:47,1577969731,2022-08-10 05:25:47,normal
2022-08-10 05:30:47,11,2022-08-10 05:30:47,94,2022-08-10 05:30:47,451,2022-08-10 05:30:47,45,2022-08-10 05:30:47,0,2022-08-10 05:30:47,44,2022-08-10 05:30:47,1,2022-08-10 05:30:47,26.9,2022-08-10 05:30:47,1577970031,2022-08-10 05:30:47,normal
2022-08-10 05:35:46,11,2022-08-10 05:35:46,94,2022-08-10 05:35:46,461,2022-08-10 05:35:46,45,2022-08-10 05:35:46,2,2022-08-10 05:35:46,44,2022-08-10 05:35:46,1,2022-08-10 05:35:46,26.9,2022-08-10 05:35:46,1577970331,2022-08-10 05:35:46,normal
2022-08-10 05:40:46,12,2022-08-10 05:40:46,94,2022-08-10 05:40:46,452,2022-08-10 05:40:46,45,2022-08-10 05:40:46,2,2022-08-10 05:40:46,44,2022-08-10 05:40:46,1,2022-08-10 05:40:46,26.8,2022-08-10 05:40:46,1577970631,2022-08-10 05:40:46,normal
2022-08-10 05:45:46,11,2022-08-10 05:45:46,94,2022-08-10 05:45:46,460,2022-08-10 05:45:46,45,2022-08-10 05:45:46,2,2022-08-10 05:45:46,44,2022-08-10 05:45:46,1,2022-08-10 05:45:46,26.8,2022-08-10 05:45:46,1577970931,2022-08-10 05:45:46,normal
2022-08-10 05:50:47,11,2022-08-10 05:50:47,94,2022-08-10 05:50:47,447,2022-08-10 05:50:47,45,2022-08-10 05:50:47,2,2022-08-10 05:50:47,45,2022-08-10 05:50:47,1,2022-08-10 05:50:47,26.8,2022-08-10 05:50:47,1577971231,2022-08-10 05:50:47,normal
2022-08-10 05:55:47,12,2022-08-10 05:55:47,94,2022-08-10 05:55:47,461,2022-08-10 05:55:47,45,2022-08-10 05:55:47,2,2022-08-10 05:55:47,45,2022-08-10 05:55:47,1,2022-08-10 05:55:47,26.8,2022-08-10 05:55:47,1577971531,2022-08-10 05:55:47,normal
2022-08-10 06:00:46,11,2022-08-10 06:00:46,94,2022-08-10 06:00:46,457,2022-08-10 06:00:46,45,2022-08-10 06:00:46,0,2022-08-10 06:00:46,45,2022-08-10 06:00:46,1,2022-08-10 06:00:46,26.8,2022-08-10 06:00:46,1577971831,2022-08-10 06:00:46,normal
2022-08-10 06:05:46,11,2022-08-10 06:05:46,94,2022-08-10 06:05:46,457,2022-08-10 06:05:46,45,2022-08-10 06:05:46,0,2022-08-10 06:05:46,45,2022-08-10 06:05:46,1,2022-08-10 06:05:46,26.8,2022-08-10 06:05:46,1577972131,2022-08-10 06:05:46,normal
2022-08-10 06:10:46,11,2022-08-10 06:10:46,94,2022-08-10 06:10:46,452,2022-08-10 06:10:46,45,2022-08-10 06:10:46,2,2022-08-10 06:10:46,44,2022-08-10 06:10:46,1,2022-08-10 06:10:46,26.8,2022-08-10 06:10:46,1577972431,2022-08-10 06:10:46,normal
2022-08-10 06:15:47,11,2022-08-10 06:15:47,94,2022-08-10 06:15:47,452,2022-08-10 06:15:47,45,2022-08-10 06:15:47,2,2022-08-10 06:15:47,44,2022-08-10 06:15:47,1,2022-08-10 06:15:47,26.8,2022-08-10 06:15:47,1577972731,2022-08-10 06:15:47,normal
2022-08-10 06:20:46,11,2022-08-10 06:20:46,94,2022-08-10 06:20:46,458,2022-08-10 06:20:46,45,2022-08-10 06:20:46,5,2022-08-10 06:20:46,45,2022-08-10 06:20:46,1,2022-08-10 06:20:46,26.9,2022-08-10 06:20:46,1577973031,2022-08-10 06:20:46,normal
2022-08-10 06:25:46,11,2022-08-10 06:25:46,94,2022-08-10 06:25:46,448,2022-08-10 06:25:46,45,2022-08-10 06:25:46,5,2022-08-10 06:25:46,45,2022-08-10 06:25:46,1,2022-08-10 06:25:46,26.8,2022-08-10 06:25:46,1577973331,2022-08-10 06:25:46,normal
2022-08-10 06:30:46,11,2022-08-10 06:30:46,94,2022-08-10 06:30:46,454,2022-08-10 06:30:46,45,2022-08-10 06:30:46,5,2022-08-10 06:30:46,44,2022-08-10 06:30:46,1,2022-08-10 06:30:46,26.8,2022-08-10 06:30:46,1577973631,2022-08-10 06:30:46,normal
2022-08-10 06:35:46,10,2022-08-10 06:35:46,94,2022-08-10 06:35:46,447,2022-08-10 06:35:46,45,2022-08-10 06:35:46,5,2022-08-10 06:35:46,44,2022-08-10 06:35:46,1,2022-08-10 06:35:46,26.8,2022-08-10 06:35:46,1577973931,2022-08-10 06:35:46,normal
2022-08-10 06:40:47,11,2022-08-10 06:40:47,94,2022-08-10 06:40:47,444,2022-08-10 06:40:47,45,2022-08-10 06:40:47,2,2022-08-10 06:40:47,45,2022-08-10 06:40:47,1,2022-08-10 06:40:47,26.8,2022-08-10 06:40:47,1577974231,2022-08-10 06:40:47,normal
2022-08-10 06:45:47,11,2022-08-10 06:45:47,94,2022-08-10 06:45:47,445,2022-08-10 06:45:47,44,2022-08-10 06:45:47,2,2022-08-10 06:45:47,45,2022-08-10 06:45:47,1,2022-08-10 06:45:47,26.9,2022-08-10 06:45:47,1577974531,2022-08-10 06:45:47,normal
2022-08-10 06:50:46,10,2022-08-10 06:50:46,94,2022-08-10 06:50:46,452,2022-08-10 06:50:46,44,2022-08-10 06:50:46,15,2022-08-10 06:50:46,44,2022-08-10 06:50:46,1,2022-08-10 06:50:46,26.9,2022-08-10 06:50:46,1577974831,2022-08-10 06:50:46,normal
2022-08-10 06:55:47,12,2022-08-10 06:55:47,94,2022-08-10 06:55:47,467,2022-08-10 06:55:47,45,2022-08-10 06:55:47,10,2022-08-10 06:55:47,44,2022-08-10 06:55:47,1,2022-08-10 06:55:47,26.9,2022-08-10 06:55:47,1577975131,2022-08-10 06:55:47,normal
2022-08-10 07:00:46,12,2022-08-10 07:00:46,94,2022-08-10 07:00:46,444,2022-08-10 07:00:46,44,2022-08-10 07:00:46,25,2022-08-10 07:00:46,44,2022-08-10 07:00:46,1,2022-08-10 07:00:46,26.9,2022-08-10 07:00:46,1577975431,2022-08-10 07:00:46,normal
2022-08-10 07:05:46,11,2022-08-10 07:05:46,94,2022-08-10 07:05:46,459,2022-08-10 07:05:46,44,2022-08-10 07:05:46,23,2022-08-10 07:05:46,44,2022-08-10 07:05:46,1,2022-08-10 07:05:46,26.9,2022-08-10 07:05:46,1577975731,2022-08-10 07:05:46,normal
2022-08-10 07:10:46,12,2022-08-10 07:10:46,94,2022-08-10 07:10:46,448,2022-08-10 07:10:46,44,2022-08-10 07:10:46,28,2022-08-10 07:10:46,44,2022-08-10 07:10:46,1,2022-08-10 07:10:46,27,2022-08-10 07:10:46,1577976031,2022-08-10 07:10:46,normal
